# 2023-02-09, 15:07:32.901000
# fs = 1000 Hz, N = 100
# NI 9201, 19.5.0
t,ai0
0.000000000,0.986794536
0.001000000,0.955947864
0.002000000,0.919960080
0.003000000,0.858266736
0.004000000,0.781150056
0.005000000,0.693751152
0.006000000,0.606352248
0.007000000,0.493247784
0.008000000,0.390425544
0.009000000,0.267038856
0.010000000,0.138511056
0.011000000,0.020265480
0.012000000,-0.113403432
0.013000000,-0.231649008
0.014000000,-0.349894584
0.015000000,-0.468140160
0.016000000,-0.576103512
0.017000000,-0.673784640
0.018000000,-0.756042432
0.019000000,-0.838300224
0.020000000,-0.899993568
0.021000000,-0.951404688
0.022000000,-0.982251360
0.023000000,-0.997674696
0.024000000,-1.007956920
0.025000000,-0.987392472
0.026000000,-0.961686912
0.027000000,-0.915416904
0.028000000,-0.858864672
0.029000000,-0.792030216
0.030000000,-0.704631312
0.031000000,-0.606950184
0.032000000,-0.504127944
0.033000000,-0.385882368
0.034000000,-0.272777904
0.035000000,-0.149391216
0.036000000,-0.020863416
0.037000000,0.102523272
0.038000000,0.231051072
0.039000000,0.354437760
0.040000000,0.457260000
0.041000000,0.575505576
0.042000000,0.673186704
0.043000000,0.760585608
0.044000000,0.837702288
0.045000000,0.894254520
0.046000000,0.950806752
0.047000000,0.981653424
0.048000000,0.997076760
0.049000000,0.997076760
0.050000000,0.986794536
0.051000000,0.955947864
0.052000000,0.909677856
0.053000000,0.853125624
0.054000000,0.781150056
0.055000000,0.693751152
0.056000000,0.601211136
0.057000000,0.498388896
0.058000000,0.380143320
0.059000000,0.267038856
0.060000000,0.143652168
0.061000000,0.015124368
0.062000000,-0.113403432
0.063000000,-0.231649008
0.064000000,-0.355035696
0.065000000,-0.468140160
0.066000000,-0.576103512
0.067000000,-0.668643528
0.068000000,-0.756042432
0.069000000,-0.838300224
0.070000000,-0.899993568
0.071000000,-0.946263576
0.072000000,-0.987392472
0.073000000,-1.002815808
0.074000000,-0.997674696
0.075000000,-0.987392472
0.076000000,-0.961686912
0.077000000,-0.920558016
0.078000000,-0.858864672
0.079000000,-0.792030216
0.080000000,-0.699490200
0.081000000,-0.606950184
0.082000000,-0.498986832
0.083000000,-0.385882368
0.084000000,-0.262495680
0.085000000,-0.149391216
0.086000000,-0.015722304
0.087000000,0.102523272
0.088000000,0.231051072
0.089000000,0.349296648
0.090000000,0.462401112
0.091000000,0.575505576
0.092000000,0.668045592
0.093000000,0.760585608
0.094000000,0.832561176
0.095000000,0.899395632
0.096000000,0.950806752
0.097000000,0.986794536
0.098000000,0.991935648
0.099000000,1.002217872
