# 2023-02-09, 15:32:55.878834
# fs = 2500 Hz, N = 256
# NI 9201, 19.5.0
t,ai0
0.000000000,1.999593600
0.000400000,1.999593600
0.000800000,1.994452488
0.001200000,1.984170264
0.001600000,1.984170264
0.002000000,1.979029152
0.002400000,1.968746928
0.002800000,1.963605816
0.003200000,1.953323592
0.003600000,1.943041368
0.004000000,1.927618032
0.004400000,1.912194696
0.004800000,1.901912472
0.005200000,1.876206912
0.005600000,1.865924688
0.006000000,1.845360240
0.006400000,1.824795792
0.006800000,1.804231344
0.007200000,1.778525784
0.007600000,1.752820224
0.008000000,1.737396888
0.008400000,1.701409104
0.008800000,1.670562432
0.009200000,1.649997984
0.009600000,1.624292424
0.010000000,1.588304640
0.010400000,1.557457968
0.010800000,1.526611296
0.011200000,1.490623512
0.011600000,1.454635728
0.012000000,1.418647944
0.012400000,1.387801272
0.012800000,1.362095712
0.013200000,1.315825704
0.013600000,1.279837920
0.014000000,1.233567912
0.014400000,1.197580128
0.014800000,1.156451232
0.015200000,1.110181224
0.015600000,1.074193440
0.016000000,1.033064544
0.016400000,0.981653424
0.016800000,0.940524528
0.017200000,0.899395632
0.017600000,0.853125624
0.018000000,0.801714504
0.018400000,0.760585608
0.018800000,0.709174488
0.019200000,0.668045592
0.019600000,0.621775584
0.020000000,0.570364464
0.020400000,0.518953344
0.020800000,0.467542224
0.021200000,0.421272216
0.021600000,0.375002208
0.022000000,0.323591088
0.022400000,0.277321080
0.022800000,0.220768848
0.023200000,0.174498840
0.023600000,0.117946608
0.024000000,0.076817712
0.024400000,0.025406592
0.024800000,-0.031145640
0.025200000,-0.077415648
0.025600000,-0.128826768
0.026000000,-0.180237888
0.026400000,-0.231649008
0.026800000,-0.277919016
0.027200000,-0.329330136
0.027600000,-0.380741256
0.028000000,-0.432152376
0.028400000,-0.473281272
0.028800000,-0.519551280
0.029200000,-0.565821288
0.029600000,-0.622373520
0.030000000,-0.678925752
0.030400000,-0.720054648
0.030800000,-0.766324656
0.031200000,-0.812594664
0.031600000,-0.858864672
0.032000000,-0.899993568
0.032400000,-0.946263576
0.032800000,-0.992533584
0.033200000,-1.033662480
0.033600000,-1.079932488
0.034000000,-1.121061384
0.034400000,-1.162190280
0.034800000,-1.203319176
0.035200000,-1.244448072
0.035600000,-1.285576968
0.036000000,-1.321564752
0.036400000,-1.362693648
0.036800000,-1.393540320
0.037200000,-1.429528104
0.037600000,-1.465515888
0.038000000,-1.501503672
0.038400000,-1.537491456
0.038800000,-1.568338128
0.039200000,-1.599184800
0.039600000,-1.630031472
0.040000000,-1.660878144
0.040400000,-1.686583704
0.040800000,-1.712289264
0.041200000,-1.737994824
0.041600000,-1.763700384
0.042000000,-1.784264832
0.042400000,-1.804829280
0.042800000,-1.830534840
0.043200000,-1.840817064
0.043600000,-1.861381512
0.044000000,-1.881945960
0.044400000,-1.902510408
0.044800000,-1.917933744
0.045200000,-1.943639304
0.045600000,-1.953921528
0.046000000,-1.953921528
0.046400000,-1.969344864
0.046800000,-1.979627088
0.047200000,-1.995050424
0.047600000,-1.989909312
0.048000000,-1.995050424
0.048400000,-2.000191536
0.048800000,-2.010473760
0.049200000,-2.005332648
0.049600000,-2.015614872
0.050000000,-2.010473760
0.050400000,-2.005332648
0.050800000,-2.005332648
0.051200000,-2.000191536
0.051600000,-1.995050424
0.052000000,-1.989909312
0.052400000,-1.979627088
0.052800000,-1.974485976
0.053200000,-1.953921528
0.053600000,-1.938498192
0.054000000,-1.933357080
0.054400000,-1.917933744
0.054800000,-1.902510408
0.055200000,-1.881945960
0.055600000,-1.866522624
0.056000000,-1.845958176
0.056400000,-1.825393728
0.056800000,-1.809970392
0.057200000,-1.779123720
0.057600000,-1.768841496
0.058000000,-1.737994824
0.058400000,-1.707148152
0.058800000,-1.681442592
0.059200000,-1.650595920
0.059600000,-1.624890360
0.060000000,-1.588902576
0.060400000,-1.568338128
0.060800000,-1.527209232
0.061200000,-1.496362560
0.061600000,-1.470657000
0.062000000,-1.429528104
0.062400000,-1.393540320
0.062800000,-1.352411424
0.063200000,-1.316423640
0.063600000,-1.280435856
0.064000000,-1.239306960
0.064400000,-1.203319176
0.064800000,-1.157049168
0.065200000,-1.115920272
0.065600000,-1.069650264
0.066000000,-1.028521368
0.066400000,-0.982251360
0.066800000,-0.946263576
0.067200000,-0.899993568
0.067600000,-0.858864672
0.068000000,-0.802312440
0.068400000,-0.766324656
0.068800000,-0.714913536
0.069200000,-0.668643528
0.069600000,-0.612091296
0.070000000,-0.576103512
0.070400000,-0.529833504
0.070800000,-0.483563496
0.071200000,-0.421870152
0.071600000,-0.375600144
0.072000000,-0.324189024
0.072400000,-0.277919016
0.072800000,-0.226507896
0.073200000,-0.180237888
0.073600000,-0.123685656
0.074000000,-0.072274536
0.074400000,-0.020863416
0.074800000,0.020265480
0.075200000,0.081958824
0.075600000,0.128228832
0.076000000,0.174498840
0.076400000,0.220768848
0.076800000,0.277321080
0.077200000,0.323591088
0.077600000,0.385284432
0.078000000,0.426413328
