# 2023-02-09, 15:15:46.961979
# fs = 2500 Hz, N = 256
# NI 9201, 19.5.0
t,ai0
0.000000000,1.475200176
0.000400000,1.480341288
0.000800000,1.475200176
0.001200000,1.475200176
0.001600000,1.480341288
0.002000000,1.470059064
0.002400000,1.480341288
0.002800000,1.475200176
0.003200000,1.480341288
0.003600000,1.475200176
0.004000000,1.475200176
0.004400000,1.490623512
0.004800000,1.475200176
0.005200000,1.480341288
0.005600000,1.475200176
0.006000000,1.480341288
0.006400000,1.480341288
0.006800000,1.480341288
0.007200000,1.485482400
0.007600000,1.485482400
0.008000000,1.480341288
0.008400000,1.480341288
0.008800000,1.485482400
0.009200000,1.480341288
0.009600000,1.485482400
0.010000000,1.485482400
0.010400000,1.485482400
0.010800000,1.485482400
0.011200000,1.490623512
0.011600000,1.485482400
0.012000000,1.485482400
0.012400000,1.485482400
0.012800000,1.490623512
0.013200000,1.490623512
0.013600000,1.490623512
0.014000000,1.485482400
0.014400000,1.490623512
0.014800000,1.485482400
0.015200000,1.485482400
0.015600000,1.485482400
0.016000000,1.490623512
0.016400000,1.490623512
0.016800000,1.495764624
0.017200000,1.485482400
0.017600000,1.490623512
0.018000000,1.485482400
0.018400000,1.490623512
0.018800000,1.490623512
0.019200000,1.490623512
0.019600000,1.490623512
0.020000000,1.490623512
0.020400000,1.490623512
0.020800000,1.500905736
0.021200000,1.495764624
0.021600000,1.495764624
0.022000000,1.495764624
0.022400000,1.495764624
0.022800000,1.495764624
0.023200000,1.490623512
0.023600000,1.506046848
0.024000000,1.490623512
0.024400000,1.495764624
0.024800000,1.500905736
0.025200000,1.490623512
0.025600000,1.500905736
0.026000000,1.495764624
0.026400000,1.495764624
0.026800000,1.495764624
0.027200000,1.490623512
0.027600000,1.495764624
0.028000000,1.495764624
0.028400000,1.490623512
0.028800000,1.490623512
0.029200000,1.495764624
0.029600000,1.495764624
0.030000000,1.500905736
0.030400000,1.495764624
0.030800000,1.506046848
0.031200000,1.495764624
0.031600000,1.500905736
0.032000000,1.511187960
0.032400000,1.500905736
0.032800000,1.500905736
0.033200000,1.506046848
0.033600000,1.506046848
0.034000000,1.495764624
0.034400000,1.500905736
0.034800000,1.506046848
0.035200000,1.506046848
0.035600000,1.500905736
0.036000000,1.500905736
0.036400000,1.500905736
0.036800000,1.511187960
0.037200000,1.506046848
0.037600000,1.506046848
0.038000000,1.506046848
0.038400000,1.506046848
0.038800000,1.506046848
0.039200000,1.511187960
0.039600000,1.506046848
0.040000000,1.506046848
0.040400000,1.506046848
0.040800000,1.506046848
0.041200000,1.511187960
0.041600000,1.516329072
0.042000000,1.521470184
0.042400000,1.506046848
0.042800000,1.506046848
0.043200000,1.516329072
0.043600000,1.511187960
0.044000000,1.511187960
0.044400000,1.511187960
0.044800000,1.516329072
0.045200000,1.506046848
0.045600000,1.511187960
0.046000000,1.516329072
0.046400000,1.506046848
0.046800000,1.516329072
0.047200000,1.511187960
0.047600000,1.511187960
0.048000000,1.516329072
0.048400000,1.516329072
0.048800000,1.511187960
0.049200000,1.521470184
0.049600000,1.521470184
0.050000000,1.516329072
0.050400000,1.521470184
0.050800000,1.511187960
0.051200000,1.511187960
0.051600000,1.516329072
0.052000000,1.516329072
0.052400000,1.521470184
0.052800000,1.516329072
0.053200000,1.521470184
0.053600000,1.521470184
0.054000000,1.526611296
0.054400000,1.521470184
0.054800000,1.526611296
0.055200000,1.526611296
0.055600000,1.521470184
0.056000000,1.521470184
0.056400000,1.521470184
0.056800000,1.521470184
0.057200000,1.521470184
0.057600000,1.526611296
0.058000000,1.526611296
0.058400000,1.526611296
0.058800000,1.526611296
0.059200000,1.526611296
0.059600000,1.526611296
0.060000000,1.531752408
0.060400000,1.526611296
0.060800000,1.521470184
0.061200000,1.521470184
0.061600000,1.521470184
0.062000000,1.526611296
0.062400000,1.526611296
0.062800000,1.526611296
0.063200000,1.526611296
0.063600000,1.531752408
0.064000000,1.531752408
0.064400000,1.526611296
0.064800000,1.521470184
0.065200000,1.531752408
0.065600000,1.531752408
0.066000000,1.531752408
0.066400000,1.526611296
0.066800000,1.536893520
0.067200000,1.526611296
0.067600000,1.536893520
0.068000000,1.526611296
0.068400000,1.536893520
0.068800000,1.536893520
0.069200000,1.536893520
0.069600000,1.531752408
0.070000000,1.536893520
0.070400000,1.531752408
0.070800000,1.536893520
0.071200000,1.536893520
0.071600000,1.536893520
0.072000000,1.542034632
0.072400000,1.536893520
0.072800000,1.536893520
0.073200000,1.536893520
0.073600000,1.542034632
0.074000000,1.542034632
0.074400000,1.536893520
0.074800000,1.536893520
0.075200000,1.542034632
0.075600000,1.542034632
0.076000000,1.542034632
0.076400000,1.542034632
0.076800000,1.542034632
0.077200000,1.536893520
0.077600000,1.536893520
0.078000000,1.536893520
0.078400000,1.536893520
0.078800000,1.536893520
0.079200000,1.542034632
0.079600000,1.536893520
0.080000000,1.536893520
0.080400000,1.547175744
0.080800000,1.542034632
0.081200000,1.542034632
0.081600000,1.542034632
0.082000000,1.547175744
0.082400000,1.542034632
0.082800000,1.542034632
0.083200000,1.547175744
0.083600000,1.547175744
0.084000000,1.542034632
0.084400000,1.542034632
0.084800000,1.547175744
0.085200000,1.542034632
0.085600000,1.547175744
0.086000000,1.542034632
0.086400000,1.547175744
0.086800000,1.547175744
0.087200000,1.542034632
0.087600000,1.557457968
0.088000000,1.547175744
0.088400000,1.547175744
0.088800000,1.552316856
0.089200000,1.552316856
0.089600000,1.552316856
0.090000000,1.547175744
0.090400000,1.547175744
0.090800000,1.547175744
0.091200000,1.547175744
0.091600000,1.552316856
0.092000000,1.547175744
0.092400000,1.552316856
0.092800000,1.552316856
0.093200000,1.552316856
0.093600000,1.552316856
0.094000000,1.552316856
0.094400000,1.552316856
0.094800000,1.557457968
0.095200000,1.557457968
0.095600000,1.557457968
0.096000000,1.562599080
0.096400000,1.557457968
0.096800000,1.552316856
0.097200000,1.557457968
0.097600000,1.557457968
0.098000000,1.557457968
0.098400000,1.557457968
0.098800000,1.552316856
0.099200000,1.557457968
0.099600000,1.562599080
0.100000000,1.562599080
0.100400000,1.557457968
0.100800000,1.552316856
0.101200000,1.562599080
0.101600000,1.562599080
0.102000000,1.557457968
