# 2023-02-09, 15:37:58.467035
# fs = 21000 Hz, N = 256
# NI 9201, 19.5.0
t,ai0
0.000000000,3.264307152
0.000047619,3.269448264
0.000095238,3.269448264
0.000142857,3.269448264
0.000190476,3.279730488
0.000238095,3.284871600
0.000285714,3.284871600
0.000333333,3.295153824
0.000380952,3.295153824
0.000428571,3.305436048
0.000476190,3.305436048
0.000523810,3.310577160
0.000571429,3.315718272
0.000619048,3.326000496
0.000666667,3.326000496
0.000714286,3.331141608
0.000761905,3.336282720
0.000809524,3.341423832
0.000857143,3.346564944
0.000904762,3.346564944
0.000952381,3.351706056
0.001000000,3.361988280
0.001047619,3.356847168
0.001095238,3.361988280
0.001142857,3.367129392
0.001190476,3.372270504
0.001238095,3.372270504
0.001285714,3.382552728
0.001333333,3.392834952
0.001380952,3.392834952
0.001428571,3.392834952
0.001476190,3.397976064
0.001523810,3.408258288
0.001571429,3.413399400
0.001619048,3.413399400
0.001666667,3.418540512
0.001714286,3.423681624
0.001761905,3.423681624
0.001809524,3.444246072
0.001857143,3.433963848
0.001904762,3.439104960
0.001952381,3.439104960
0.002000000,3.449387184
0.002047619,3.449387184
0.002095238,3.454528296
0.002142857,3.459669408
0.002190476,3.464810520
0.002238095,3.469951632
0.002285714,3.469951632
0.002333333,3.469951632
0.002380952,3.469951632
0.002428571,3.485374968
0.002476190,3.490516080
0.002523810,3.490516080
0.002571429,3.495657192
0.002619048,3.495657192
0.002666667,3.505939416
0.002714286,3.505939416
0.002761905,3.511080528
0.002809524,3.516221640
0.002857143,3.511080528
0.002904762,3.521362752
0.002952381,3.526503864
0.003000000,3.536786088
0.003047619,3.531644976
0.003095238,3.541927200
0.003142857,3.541927200
0.003190476,3.541927200
0.003238095,3.552209424
0.003285714,3.557350536
0.003333333,3.562491648
0.003380952,3.567632760
0.003428571,3.567632760
0.003476190,3.567632760
0.003523810,3.572773872
0.003571429,3.572773872
0.003619048,3.583056096
0.003666667,3.583056096
0.003714286,3.593338320
0.003761905,3.588197208
0.003809524,3.593338320
0.003857143,3.598479432
0.003904762,3.608761656
0.003952381,3.598479432
0.004000000,3.608761656
0.004047619,3.613902768
0.004095238,3.624184992
0.004142857,3.619043880
0.004190476,3.624184992
0.004238095,3.629326104
0.004285714,3.629326104
0.004333333,3.634467216
0.004380952,3.639608328
0.004428571,3.639608328
0.004476190,3.644749440
0.004523810,3.644749440
0.004571429,3.649890552
0.004619048,3.655031664
0.004666667,3.665313888
0.004714286,3.660172776
0.004761905,3.665313888
0.004809524,3.665313888
0.004857143,3.670455000
0.004904762,3.670455000
0.004952381,3.680737224
0.005000000,3.680737224
0.005047619,3.685878336
0.005095238,3.685878336
0.005142857,3.691019448
0.005190476,3.701301672
0.005238095,3.696160560
0.005285714,3.711583896
0.005333333,3.706442784
0.005380952,3.716725008
0.005428571,3.711583896
0.005476190,3.711583896
0.005523810,3.716725008
0.005571429,3.721866120
0.005619048,3.732148344
0.005666667,3.727007232
0.005714286,3.727007232
0.005761905,3.727007232
0.005809524,3.737289456
0.005857143,3.742430568
0.005904762,3.742430568
0.005952381,3.747571680
0.006000000,3.752712792
0.006047619,3.752712792
0.006095238,3.752712792
0.006142857,3.757853904
0.006190476,3.757853904
0.006238095,3.762995016
0.006285714,3.768136128
0.006333333,3.773277240
0.006380952,3.773277240
0.006428571,3.783559464
0.006476190,3.778418352
0.006523810,3.778418352
0.006571429,3.783559464
0.006619048,3.783559464
0.006666667,3.793841688
0.006714286,3.798982800
0.006761905,3.793841688
0.006809524,3.798982800
0.006857143,3.804123912
0.006904762,3.798982800
0.006952381,3.804123912
0.007000000,3.798982800
0.007047619,3.814406136
0.007095238,3.809265024
0.007142857,3.819547248
0.007190476,3.819547248
0.007238095,3.814406136
0.007285714,3.824688360
0.007333333,3.829829472
0.007380952,3.824688360
0.007428571,3.824688360
0.007476190,3.834970584
0.007523810,3.840111696
0.007571429,3.834970584
0.007619048,3.840111696
0.007666667,3.850393920
0.007714286,3.845252808
0.007761905,3.845252808
0.007809524,3.850393920
0.007857143,3.855535032
0.007904762,3.860676144
0.007952381,3.860676144
0.008000000,3.860676144
0.008047619,3.865817256
0.008095238,3.870958368
0.008142857,3.865817256
0.008190476,3.865817256
0.008238095,3.865817256
0.008285714,3.876099480
0.008333333,3.876099480
0.008380952,3.876099480
0.008428571,3.876099480
0.008476190,3.881240592
0.008523810,3.891522816
0.008571429,3.886381704
0.008619048,3.891522816
0.008666667,3.891522816
0.008714286,3.901805040
0.008761905,3.896663928
0.008809524,3.896663928
0.008857143,3.901805040
0.008904762,3.901805040
0.008952381,3.901805040
0.009000000,3.901805040
0.009047619,3.912087264
0.009095238,3.917228376
0.009142857,3.906946152
0.009190476,3.912087264
0.009238095,3.912087264
0.009285714,3.912087264
0.009333333,3.922369488
0.009380952,3.922369488
0.009428571,3.922369488
0.009476190,3.927510600
0.009523810,3.927510600
0.009571429,3.937792824
0.009619048,3.932651712
0.009666667,3.927510600
0.009714286,3.932651712
0.009761905,3.932651712
0.009809524,3.932651712
0.009857143,3.942933936
0.009904762,3.942933936
0.009952381,3.942933936
0.010000000,3.948075048
0.010047619,3.948075048
0.010095238,3.942933936
0.010142857,3.948075048
0.010190476,3.948075048
0.010238095,3.948075048
0.010285714,3.953216160
0.010333333,3.948075048
0.010380952,3.958357272
0.010428571,3.958357272
0.010476190,3.958357272
0.010523810,3.958357272
0.010571429,3.963498384
0.010619048,3.963498384
0.010666667,3.968639496
0.010714286,3.958357272
0.010761905,3.963498384
0.010809524,3.963498384
0.010857143,3.968639496
0.010904762,3.968639496
0.010952381,3.968639496
0.011000000,3.973780608
0.011047619,3.968639496
0.011095238,3.973780608
0.011142857,3.978921720
0.011190476,3.978921720
0.011238095,3.968639496
0.011285714,3.984062832
0.011333333,3.978921720
0.011380952,3.978921720
0.011428571,3.984062832
0.011476190,3.989203944
0.011523810,3.984062832
0.011571429,3.978921720
0.011619048,3.989203944
0.011666667,3.984062832
0.011714286,3.989203944
0.011761905,3.994345056
0.011809524,3.994345056
0.011857143,3.994345056
0.011904762,3.999486168
0.011952381,3.994345056
0.012000000,3.994345056
0.012047619,3.994345056
0.012095238,3.989203944
0.012142857,3.994345056
