# 2023-02-09, 15:26:46.470706
# fs = 26 Hz, N = 512
# NI 9201, 19.5.0
t,ai0
0.000000000,1.927618032
0.039062500,-1.136484720
0.078125000,-0.175096776
0.117187500,1.398083496
0.156250000,-2.000191536
0.195312500,1.685985768
0.234375000,-0.601809072
0.273437500,-0.740619096
0.312500000,1.757961336
0.351562500,-1.974485976
0.390625000,1.290120144
0.429687500,-0.020863416
0.468750000,-1.254730296
0.507812500,1.963605816
0.546875000,-1.784264832
0.585937500,0.786291168
0.625000000,0.560082240
0.664062500,-1.650595920
0.703125000,2.004734712
0.742187500,-1.434669216
0.781250000,0.215627736
0.820312500,1.089616776
0.859375000,-1.912792632
0.898437500,1.860783576
0.937500000,-0.971969136
0.976562500,-0.370459032
1.015625000,1.531752408
1.054687500,-2.005332648
1.093750000,1.557457968
1.132812500,-0.421870152
1.171875000,-0.925699128
1.210937500,1.835078016
1.250000000,-1.928215968
1.289062500,1.141027896
1.328125000,0.169357728
1.367187500,-1.398681432
1.406250000,1.989311376
1.445312500,-1.686583704
1.484375000,0.606352248
1.523437500,0.745162272
1.562500000,-1.758559272
1.601562500,1.968746928
1.640625000,-1.295859192
1.679687500,0.020265480
1.718750000,1.254132360
1.757812500,-1.964203752
1.796875000,1.778525784
1.835937500,-0.802312440
1.875000000,-0.560680176
1.914062500,1.644856872
1.953125000,-1.995050424
1.992187500,1.439212392
2.031250000,-0.221366784
2.070312500,-1.095355824
2.109375000,1.912194696
2.148437500,-1.861381512
2.187500000,0.966230088
2.226562500,0.354437760
2.265625000,-1.532350344
2.304687500,2.009875824
2.343750000,-1.563197016
2.382812500,0.410989992
2.421875000,0.919960080
2.460937500,-1.845958176
2.500000000,1.927618032
2.539062500,-1.136484720
2.578125000,-0.169955664
2.617187500,1.398083496
2.656250000,-1.995050424
2.695312500,1.680844656
2.734375000,-0.601809072
2.773437500,-0.745760208
2.812500000,1.752820224
2.851562500,-1.979627088
2.890625000,1.300402368
2.929687500,-0.026004528
2.968750000,-1.244448072
3.007812500,1.963605816
3.046875000,-1.789405944
3.085937500,0.791432280
3.125000000,0.560082240
3.164062500,-1.655737032
3.203125000,1.994452488
3.242187500,-1.444951440
3.281250000,0.220768848
3.320312500,1.089616776
3.359375000,-1.912792632
3.398437500,1.865924688
3.437500000,-0.971969136
3.476562500,-0.365317920
3.515625000,1.531752408
3.554687500,-2.010473760
3.593750000,1.567740192
3.632812500,-0.421870152
3.671875000,-0.920558016
3.710937500,1.840219128
3.750000000,-1.933357080
3.789062500,1.146169008
3.828125000,0.164216616
3.867187500,-1.398681432
3.906250000,1.989311376
3.945312500,-1.686583704
3.984375000,0.611493360
4.023437500,0.740021160
4.062500000,-1.758559272
4.101562500,1.973888040
4.140625000,-1.295859192
4.179687500,0.030547704
4.218750000,1.248991248
4.257812500,-1.974485976
4.296875000,1.783666896
4.335937500,-0.792030216
4.375000000,-0.555539064
4.414062500,1.644856872
4.453125000,-2.005332648
4.492187500,1.439212392
4.531250000,-0.221366784
4.570312500,-1.090214712
4.609375000,1.912194696
4.648437500,-1.866522624
4.687500000,0.966230088
4.726562500,0.359578872
4.765625000,-1.542632568
4.804687500,2.004734712
4.843750000,-1.573479240
4.882812500,0.421272216
4.921875000,0.914818968
4.960937500,-1.840817064
5.000000000,1.932759144
5.039062500,-1.136484720
5.078125000,-0.169955664
5.117187500,1.398083496
5.156250000,-1.995050424
5.195312500,1.680844656
5.234375000,-0.622373520
5.273437500,-0.740619096
5.312500000,1.747679112
5.351562500,-1.979627088
5.390625000,1.300402368
5.429687500,-0.036286752
5.468750000,-1.249589184
5.507812500,1.963605816
5.546875000,-1.784264832
5.585937500,0.801714504
5.625000000,0.554941128
5.664062500,-1.650595920
5.703125000,1.994452488
5.742187500,-1.450092552
5.781250000,0.231051072
5.820312500,1.084475664
5.859375000,-1.912792632
5.898437500,1.860783576
5.937500000,-0.982251360
5.976562500,-0.355035696
6.015625000,1.521470184
6.054687500,-2.005332648
6.093750000,1.567740192
6.132812500,-0.427011264
6.171875000,-0.925699128
6.210937500,1.840219128
6.250000000,-1.928215968
6.289062500,1.146169008
6.328125000,0.164216616
6.367187500,-1.403822544
6.406250000,1.989311376
6.445312500,-1.691724816
6.484375000,0.611493360
6.523437500,0.745162272
6.562500000,-1.753418160
6.601562500,1.973888040
6.640625000,-1.295859192
6.679687500,0.030547704
6.718750000,1.243850136
6.757812500,-1.969344864
6.796875000,1.778525784
6.835937500,-0.802312440
6.875000000,-0.555539064
6.914062500,1.649997984
6.953125000,-1.995050424
6.992187500,1.439212392
7.031250000,-0.231649008
7.070312500,-1.095355824
7.109375000,1.917335808
7.148437500,-1.871663736
7.187500000,0.971371200
