# 2023-02-09, 15:34:37.174228
# fs = 25600 Hz, N = 256
# NI 9201, 19.5.0
t,ai0
0.000000000,1.984170264
0.000039063,1.984170264
0.000078125,1.994452488
0.000117187,1.989311376
0.000156250,1.989311376
0.000195313,1.984170264
0.000234375,1.984170264
0.000273438,1.994452488
0.000312500,1.994452488
0.000351562,1.994452488
0.000390625,1.989311376
0.000429688,1.989311376
0.000468750,1.984170264
0.000507813,1.994452488
0.000546875,1.989311376
0.000585937,1.989311376
0.000625000,1.994452488
0.000664063,1.994452488
0.000703125,1.994452488
0.000742188,1.989311376
0.000781250,1.999593600
0.000820312,2.004734712
0.000859375,1.999593600
0.000898438,1.999593600
0.000937500,1.999593600
0.000976562,2.004734712
0.001015625,1.999593600
0.001054688,1.999593600
0.001093750,2.004734712
0.001132812,2.004734712
0.001171875,1.999593600
0.001210937,1.999593600
0.001250000,1.999593600
0.001289063,2.004734712
0.001328125,1.999593600
0.001367187,2.004734712
0.001406250,1.999593600
0.001445312,2.009875824
0.001484375,1.999593600
0.001523438,1.999593600
0.001562500,2.004734712
0.001601562,2.009875824
0.001640625,1.999593600
0.001679687,2.004734712
0.001718750,1.999593600
0.001757813,1.999593600
0.001796875,2.004734712
0.001835937,1.999593600
0.001875000,2.004734712
0.001914062,2.004734712
0.001953125,2.004734712
0.001992188,1.999593600
0.002031250,1.999593600
0.002070313,2.004734712
0.002109375,1.999593600
0.002148438,2.004734712
0.002187500,2.004734712
0.002226562,2.009875824
0.002265625,1.999593600
0.002304687,1.999593600
0.002343750,2.004734712
0.002382812,2.004734712
0.002421875,2.004734712
0.002460938,2.004734712
0.002500000,2.004734712
0.002539063,1.999593600
0.002578125,2.004734712
0.002617188,1.999593600
0.002656250,2.009875824
0.002695312,2.004734712
0.002734375,1.999593600
0.002773437,2.004734712
0.002812500,1.999593600
0.002851562,1.994452488
0.002890625,2.009875824
0.002929688,1.999593600
0.002968750,1.999593600
0.003007813,2.004734712
0.003046875,1.994452488
0.003085938,2.004734712
0.003125000,1.999593600
0.003164063,2.004734712
0.003203125,1.999593600
0.003242187,2.004734712
0.003281250,1.999593600
0.003320312,1.999593600
0.003359375,1.999593600
0.003398437,1.999593600
0.003437500,1.994452488
0.003476563,1.999593600
0.003515625,1.999593600
0.003554688,1.999593600
0.003593750,1.994452488
0.003632813,2.004734712
0.003671875,1.999593600
0.003710937,1.999593600
0.003750000,1.999593600
0.003789062,1.994452488
0.003828125,1.994452488
0.003867187,1.989311376
0.003906250,1.994452488
0.003945313,1.994452488
0.003984375,1.989311376
0.004023438,1.994452488
0.004062500,1.994452488
0.004101563,1.994452488
0.004140625,1.984170264
0.004179688,1.984170264
0.004218750,1.984170264
0.004257813,1.984170264
0.004296875,1.984170264
0.004335938,1.989311376
0.004375000,1.984170264
0.004414062,1.979029152
0.004453125,1.979029152
0.004492187,1.989311376
0.004531250,1.979029152
0.004570312,1.979029152
0.004609375,1.979029152
0.004648437,1.979029152
0.004687500,1.984170264
0.004726562,1.979029152
0.004765625,1.984170264
0.004804687,1.984170264
0.004843750,1.973888040
0.004882812,1.973888040
0.004921875,1.963605816
0.004960938,1.973888040
0.005000000,1.979029152
0.005039063,1.973888040
0.005078125,1.968746928
0.005117188,1.968746928
0.005156250,1.968746928
0.005195313,1.968746928
0.005234375,1.973888040
0.005273438,1.963605816
0.005312500,1.968746928
0.005351563,1.963605816
0.005390625,1.963605816
0.005429687,1.968746928
0.005468750,1.963605816
0.005507812,1.958464704
0.005546875,1.963605816
0.005585937,1.953323592
0.005625000,1.963605816
0.005664062,1.958464704
0.005703125,1.963605816
0.005742187,1.953323592
0.005781250,1.953323592
0.005820312,1.948182480
0.005859375,1.948182480
0.005898438,1.948182480
0.005937500,1.953323592
0.005976563,1.948182480
0.006015625,1.948182480
0.006054688,1.948182480
0.006093750,1.943041368
0.006132813,1.943041368
0.006171875,1.937900256
0.006210938,1.937900256
0.006250000,1.943041368
0.006289063,1.937900256
0.006328125,1.927618032
0.006367187,1.937900256
0.006406250,1.932759144
0.006445312,1.932759144
0.006484375,1.927618032
0.006523437,1.927618032
0.006562500,1.932759144
0.006601562,1.932759144
0.006640625,1.927618032
0.006679687,1.922476920
0.006718750,1.922476920
0.006757812,1.922476920
0.006796875,1.917335808
0.006835938,1.922476920
0.006875000,1.917335808
0.006914063,1.912194696
0.006953125,1.917335808
0.006992188,1.917335808
0.007031250,1.912194696
0.007070313,1.912194696
0.007109375,1.912194696
0.007148438,1.907053584
0.007187500,1.912194696
0.007226563,1.896771360
0.007265625,1.896771360
0.007304688,1.896771360
0.007343750,1.896771360
0.007382812,1.901912472
0.007421875,1.901912472
0.007460937,1.901912472
0.007500000,1.896771360
0.007539062,1.891630248
0.007578125,1.886489136
0.007617187,1.891630248
0.007656250,1.886489136
0.007695312,1.886489136
0.007734375,1.886489136
0.007773437,1.881348024
0.007812500,1.881348024
0.007851562,1.876206912
0.007890625,1.876206912
0.007929687,1.871065800
0.007968750,1.876206912
0.008007812,1.865924688
0.008046875,1.865924688
0.008085937,1.865924688
0.008125000,1.871065800
0.008164062,1.865924688
0.008203125,1.860783576
0.008242187,1.860783576
0.008281250,1.855642464
0.008320312,1.855642464
0.008359375,1.860783576
0.008398437,1.855642464
0.008437500,1.845360240
0.008476562,1.850501352
0.008515625,1.850501352
0.008554687,1.840219128
0.008593750,1.845360240
0.008632812,1.840219128
0.008671875,1.840219128
0.008710937,1.835078016
0.008750000,1.835078016
0.008789062,1.835078016
0.008828125,1.829936904
0.008867188,1.829936904
0.008906250,1.829936904
0.008945313,1.829936904
0.008984375,1.814513568
0.009023438,1.819654680
0.009062500,1.824795792
0.009101563,1.814513568
0.009140625,1.814513568
0.009179688,1.814513568
0.009218750,1.814513568
0.009257813,1.809372456
0.009296875,1.809372456
0.009335938,1.804231344
