# 2023-02-09, 15:37:22.492707
# fs = 10000 Hz, N = 256
# NI 9201, 19.5.0
t,ai0
0.000000000,3.572773872
0.000100000,3.562491648
0.000200000,3.547068312
0.000300000,3.552209424
0.000400000,3.526503864
0.000500000,3.526503864
0.000600000,3.521362752
0.000700000,3.516221640
0.000800000,3.505939416
0.000900000,3.495657192
0.001000000,3.485374968
0.001100000,3.480233856
0.001200000,3.475092744
0.001300000,3.459669408
0.001400000,3.454528296
0.001500000,3.444246072
0.001600000,3.433963848
0.001700000,3.423681624
0.001800000,3.423681624
0.001900000,3.408258288
0.002000000,3.403117176
0.002100000,3.397976064
0.002200000,3.382552728
0.002300000,3.377411616
0.002400000,3.361988280
0.002500000,3.356847168
0.002600000,3.346564944
0.002700000,3.341423832
0.002800000,3.326000496
0.002900000,3.315718272
0.003000000,3.300294936
0.003100000,3.290012712
0.003200000,3.290012712
0.003300000,3.279730488
0.003400000,3.264307152
0.003500000,3.259166040
0.003600000,3.248883816
0.003700000,3.238601592
0.003800000,3.228319368
0.003900000,3.218037144
0.004000000,3.202613808
0.004100000,3.197472696
0.004200000,3.182049360
0.004300000,3.171767136
0.004400000,3.166626024
0.004500000,3.156343800
0.004600000,3.151202688
0.004700000,3.140920464
0.004800000,3.125497128
0.004900000,3.115214904
0.005000000,3.104932680
0.005100000,3.084368232
0.005200000,3.084368232
0.005300000,3.068944896
0.005400000,3.068944896
0.005500000,3.048380448
0.005600000,3.043239336
0.005700000,3.038098224
0.005800000,3.017533776
0.005900000,3.007251552
0.006000000,2.991828216
0.006100000,2.986687104
0.006200000,2.971263768
0.006300000,2.966122656
0.006400000,2.955840432
0.006500000,2.940417096
0.006600000,2.930134872
0.006700000,2.919852648
0.006800000,2.904429312
0.006900000,2.899288200
0.007000000,2.883864864
0.007100000,2.873582640
0.007200000,2.858159304
0.007300000,2.847877080
0.007400000,2.842735968
0.007500000,2.832453744
0.007600000,2.817030408
0.007700000,2.806748184
0.007800000,2.796465960
0.007900000,2.781042624
0.008000000,2.770760400
0.008100000,2.760478176
0.008200000,2.750195952
0.008300000,2.734772616
0.008400000,2.719349280
0.008500000,2.709067056
0.008600000,2.698784832
0.008700000,2.688502608
0.008800000,2.678220384
0.008900000,2.667938160
0.009000000,2.652514824
0.009100000,2.637091488
0.009200000,2.631950376
0.009300000,2.611385928
0.009400000,2.601103704
0.009500000,2.590821480
0.009600000,2.585680368
0.009700000,2.570257032
0.009800000,2.554833696
0.009900000,2.539410360
0.010000000,2.534269248
0.010100000,2.518845912
0.010200000,2.508563688
0.010300000,2.498281464
0.010400000,2.482858128
0.010500000,2.472575904
0.010600000,2.446870344
0.010700000,2.452011456
0.010800000,2.436588120
0.010900000,2.421164784
0.011000000,2.400600336
0.011100000,2.405741448
0.011200000,2.385177000
0.011300000,2.374894776
0.011400000,2.359471440
0.011500000,2.349189216
0.011600000,2.333765880
0.011700000,2.323483656
0.011800000,2.302919208
0.011900000,2.302919208
0.012000000,2.287495872
0.012100000,2.277213648
0.012200000,2.261790312
0.012300000,2.246366976
0.012400000,2.230943640
0.012500000,2.230943640
0.012600000,2.210379192
0.012700000,2.200096968
0.012800000,2.184673632
0.012900000,2.169250296
0.013000000,2.158968072
0.013100000,2.148685848
0.013200000,2.133262512
0.013300000,2.122980288
0.013400000,2.107556952
0.013500000,2.097274728
0.013600000,2.086992504
0.013700000,2.076710280
0.013800000,2.056145832
0.013900000,2.045863608
0.014000000,2.035581384
0.014100000,2.015016936
0.014200000,2.004734712
0.014300000,1.994452488
0.014400000,1.979029152
0.014500000,1.968746928
0.014600000,1.953323592
0.014700000,1.948182480
0.014800000,1.932759144
0.014900000,1.927618032
0.015000000,1.907053584
0.015100000,1.896771360
0.015200000,1.876206912
0.015300000,1.871065800
0.015400000,1.860783576
0.015500000,1.845360240
0.015600000,1.835078016
0.015700000,1.824795792
0.015800000,1.809372456
0.015900000,1.799090232
0.016000000,1.783666896
0.016100000,1.773384672
0.016200000,1.757961336
0.016300000,1.747679112
0.016400000,1.737396888
0.016500000,1.716832440
0.016600000,1.701409104
0.016700000,1.696267992
0.016800000,1.680844656
0.016900000,1.670562432
0.017000000,1.655139096
0.017100000,1.644856872
0.017200000,1.629433536
0.017300000,1.619151312
0.017400000,1.614010200
0.017500000,1.598586864
0.017600000,1.588304640
0.017700000,1.567740192
0.017800000,1.562599080
0.017900000,1.542034632
0.018000000,1.531752408
0.018100000,1.521470184
0.018200000,1.500905736
0.018300000,1.500905736
0.018400000,1.490623512
0.018500000,1.480341288
0.018600000,1.464917952
0.018700000,1.449494616
0.018800000,1.428930168
0.018900000,1.423789056
0.019000000,1.413506832
0.019100000,1.403224608
0.019200000,1.392942384
0.019300000,1.382660160
0.019400000,1.372377936
0.019500000,1.351813488
0.019600000,1.341531264
0.019700000,1.326107928
0.019800000,1.315825704
0.019900000,1.305543480
0.020000000,1.295261256
0.020100000,1.284979032
0.020200000,1.269555696
0.020300000,1.259273472
0.020400000,1.243850136
0.020500000,1.238709024
0.020600000,1.223285688
0.020700000,1.218144576
0.020800000,1.202721240
0.020900000,1.192439016
0.021000000,1.177015680
0.021100000,1.166733456
0.021200000,1.156451232
0.021300000,1.151310120
0.021400000,1.130745672
0.021500000,1.120463448
0.021600000,1.115322336
0.021700000,1.099899000
0.021800000,1.094757888
0.021900000,1.074193440
0.022000000,1.063911216
0.022100000,1.058770104
0.022200000,1.043346768
0.022300000,1.033064544
0.022400000,1.022782320
0.022500000,1.012500096
0.022600000,0.997076760
0.022700000,0.997076760
0.022800000,0.976512312
0.022900000,0.966230088
0.023000000,0.961088976
0.023100000,0.945665640
0.023200000,0.940524528
0.023300000,0.930242304
0.023400000,0.914818968
0.023500000,0.904536744
0.023600000,0.894254520
0.023700000,0.878831184
0.023800000,0.873690072
0.023900000,0.863407848
0.024000000,0.847984512
0.024100000,0.842843400
0.024200000,0.827420064
0.024300000,0.817137840
0.024400000,0.811996728
0.024500000,0.801714504
0.024600000,0.791432280
0.024700000,0.781150056
0.024800000,0.765726720
0.024900000,0.760585608
0.025000000,0.755444496
0.025100000,0.745162272
0.025200000,0.734880048
0.025300000,0.719456712
0.025400000,0.709174488
0.025500000,0.698892264
